1.0, 0.3760612953146932, 0.09017160686427458, 0.0, 0.18800138447444592, 0.2198865255721962, 0.2810925031518458, 0.0027037376068394436, 0.01395564182315804, 0.15901392355875596, 0.9945705520035777, 0.3203836253670081, 0.13504823151125403, 0.44411391302183034, 0.1, 0.2, 0.02221537865641809, 0.3333333333333333
1.0, 0.4485330770671961, 0.4275351014040562, 0.0, 0.20586756563378938, 0.25429091997019676, 0.1635672660804915, 0.004654907774355099, 0.014524406748146639, 0.0, 0.8446890777837224, 0.3168248152692129, 0.14469453376205788, 0.21755206672100566, 0.1, 0.2, 0.01841628014497341, 0.3333333333333333
1.0, 0.3690258173133251, 0.1542121684867395, 0.0, 0.42221973236719995, 0.447055002708188, 0.2706818829261674, 0.009029917902303664, 0.1158723641650106, 0.05411131143347485, 0.967203006109874, 0.5814190548256446, 0.45498392282958194, 0.5905721553258093, 0.3, 0.6, 0.05552984664705001, 0.3333333333333333
-1.0, -0.09145203434117327, 0.29352574102964124, 1.0, 0.3436920417748027, 0.38772289788233716, 0.13376703477467522, 0.008667496458653808, 0.025189870342459435, 0.0727183833953809, 0.9946549351319431, 0.4281598412643645, 0.30385852090032156, 0.18484409920906772, 0.1, 0.2, 0.04008944820122219, 0.3333333333333333
1.0, 0.2618056655673517, 0.1170046801872075, 1.0, 0.3205121690754585, 0.41527269834732133, 0.20817108527030434, 0.00450935003202273, 0.04700088604160716, 0.05646734722129424, 0.9734872931756997, 0.37209457751175284, 0.18649517684887462, 0.4416306954436376, 0.1, 0.2, 0.03426340872359655, 0.3333333333333333
1.0, 0.34637785834372686, 0.2631825273010921, 1.0, 0.23399136767665418, 0.27859775659675606, 0.12107146206043821, 0.01037193332419364, 0.05248660403260689, 0.11738270407968582, 0.9764638392927075, 0.3919823384497758, 0.21382636655948553, 0.2797823389184298, 0.2, 0.4, 0.08283703053010183, 0.3333333333333333
1.0, 0.13044016409959797, 0.2981279251170047, 1.0, 0.2817819246995964, 0.3163800241543855, 0.18423100297322248, 0.005840830598828479, 0.041959334942017056, 0.26608161370126393, 0.9931887148036387, 0.6615846382918044, 0.4485530546623795, 0.3856468984937621, 0.4, 0.8, 0.06305226760184798, 0.3333333333333333
1.0, 0.5260832051618772, 0.10717628705148206, 0.0, 0.22360704011349233, 0.2631859200567049, 0.23152308785183087, 0.03038690462682794, 0.039411209698680526, 0.08827847544680935, 0.915337127678134, 0.38851010712278383, 0.1720257234726688, 0.4941828196831137, 0.1, 0.2, 0.10860808330733325, 0.3333333333333333
1.0, 0.17784140621551614, 0.25577223088923556, 1.0, 0.38060969267857203, 0.5133289106817105, 0.16047683654596354, 0.0238455717181213, 0.02859309581379477, 0.07332311844940492, 0.9656816205935785, 0.6597110962864404, 0.3536977491961415, 0.36112299547369964, 0.1, 0.2, 0.06870560974781274, 0.3333333333333333
1.0, 0.1761940099516838, 0.33783151326053046, 1.0, 0.23976075356178198, 0.2756276270350698, 0.13365915925122646, 0.005184265371089979, 0.008770357107310188, 0.14404995515734575, 0.9407872032215477, 0.6018502197524883, 0.36012861736334406, 0.2963493901253925, 0.1, 0.2, 0.01628504750145217, 0.3333333333333333
-1.0, -0.12067656944595398, 0.1093603744149766, 0.0, 0.26825671444801336, 0.3552229598404999, 0.1789947284438513, 0.005979865614779875, 0.017401553536439483, 0.14388962828202573, 0.95123473112243, 0.272650364581264, 0.13665594855305468, 0.5256570777614636, 0.1, 0.2, 0.07327880510604011, 0.3333333333333333
1.0, 0.12901984103808792, 0.471216848673947, 1.0, 0.2682714337861613, 0.3359046143633347, 0.10652588441714793, 0.005406305471672883, 0.008178675496939684, 0.16298981285839764, 0.9632720831527223, 0.538083048981355, 0.3167202572347267, 0.2782580424652137, 0.1, 0.2, 0.02800515676739129, 0.3333333333333333
1.0, 0.12974056299264952, 0.13728549141965682, 0.0, 0.37430858317047216, 0.39823322140378653, 0.16020006455890143, 0.0065476930796877905, 0.03652402398078519, 0.053490073073939076, 0.9563976102288435, 0.32972046828961704, 0.18488745980707397, 0.3199313276651402, 0.1, 0.2, 0.035618507330587044, 0.3333333333333333
1.0, 0.13674334278265518, 0.2513260530421217, 1.0, 0.3763908906255997, 0.4658421061940708, 0.15360793521196095, 0.00761379113739247, 0.0155627242253047, 0.08411308095707941, 0.9319280597362346, 0.3349429950406091, 0.14469453376205788, 0.17476075005916838, 0.1, 0.2, 0.03144695985909555, 0.3333333333333333
1.0, 0.1405209665366945, 0.12979719188767552, 0.0, 0.26731998577695165, 0.3554734864291514, 0.17487305030487665, 0.009584295013625892, 0.015046412863064573, 0.08997944268260273, 0.9747176325312555, 0.3391477879519751, 0.18167202572347269, 0.3632704413392298, 0.1, 0.2, 0.04181538880052398, 0.3333333333333333
1.0, 0.12315415679102211, 0.09516380655226209, 0.0, 0.26899324839453526, 0.29753335667104464, 0.22306404972325114, 0.017058091527195316, 0.008093452611931621, 0.062341899509738855, 0.9388361805344645, 0.39157092161258017, 0.2652733118971061, 0.48868970397452044, 0.1, 0.2, 0.0244830990170275, 0.3333333333333333
1.0, 0.39978335006531207, 0.09617784711388457, 1.0, 0.36322278501062355, 0.3938413084781054, 0.3331584373501961, 0.029927878663186736, 0.015995663687847016, 0.04615380396531104, 0.9048474644389005, 0.4629193402151329, 0.22829581993569129, 0.6984427056894537, 0.1, 0.2, 0.04457929576330404, 0.3333333333333333
1.0, 0.13020887907908027, 0.3162246489859595, 0.0, 0.4196298839893676, 0.46443907670163714, 0.16173838926535175, 0.007304402719800438, 0.031137634401595404, 0.03392384999247385, 0.9431472676246585, 0.5119271223996851, 0.2829581993569132, 0.2594062884867229, 0.1, 0.2, 0.04553100107177383, 0.3333333333333333
-1.0, -0.08863488488864221, 0.3241809672386896, 1.0, 0.18363240478726864, 0.1590872527099783, 0.1773793819865726, 0.007929677271409105, 0.008946743579095546, 0.08956212218879091, 0.8014863704735266, 0.5309168801299688, 0.477491961414791, 0.26698679554912025, 0.1, 0.2, 0.011229614867284741, 0.3333333333333333
1.0, 0.18973565488755684, 0.13611544461778471, 1.0, 0.28310143406505345, 0.374390413189505, 0.15972723416252377, 0.008537200786638166, 0.008359035616764533, 0.02839593952254793, 0.9876252928003876, 0.37952775429481855, 0.13987138263665594, 0.3891158706272736, 0.1, 0.2, 0.04251090601936093, 0.3333333333333333
1.0, 0.18792338563787137, 0.3042901716068643, 1.0, 0.14771373215406308, 0.12336147256614836, 0.2524216042044435, 0.003464783798275392, 0.011563004409635551, 0.1125343523974395, 0.7526254112067269, 0.35211485313656, 0.25884244372990356, 0.21014534181421277, 0.1, 0.2, 0.03332013007600952, 0.3333333333333333
1.0, 0.162485467084822, 0.3549921996879875, 1.0, 0.24947303289343642, 0.26232724824020254, 0.12480210784046811, 0.003621139523644729, 0.010671620807156576, 0.1126345759264994, 0.9918027028816332, 0.4727254358023507, 0.2491961414790997, 0.22379933890724993, 0.1, 0.2, 0.020586134485559116, 0.3333333333333333
